               date            open            high             low     close        MA5       MA10   prev_MA5  prev_MA10  golden_cross  dead_cross      slowk      slowd  stoch_position     prev_k     prev_d  stochastic_golden_cross  stochastic_dead_cross        MACD  signal_macd          MA20         std         upper         lower   band_width         rsi        pdi        mdi        ADX    buy   sell  position_long  position_short
33    1683553860000  27850.00000000  27875.89000000  27834.47000000  27834.47  27866.548  27884.539  27878.380  27894.221         False       False  38.438035  51.412614               0  53.551949  61.103692                    False                  False    7.801349    13.093045  27890.912143   33.517117  27957.946377  27823.877909   134.068469   19.537396  20.564256  25.073357  22.796250  False   True          False           False
34    1683554040000  27858.05000000  27860.51000000  27831.76000000  27860.50  27859.076  27878.383  27866.548  27884.539         False       False  28.085000  40.024995               0  38.438035  51.412614                    False                  False    6.527314    11.779899  27891.456429   32.908346  27957.273120  27825.639737   131.633383   40.231944  19.429546  24.209960  21.950398  False   True          False           False
35    1683554220000  27860.50000000  27861.14000000  27831.55000000  27855.78  27852.154  27871.023  27859.076  27878.383         False       False  19.493665  28.672233               1  28.085000  40.024995                    False                  False    5.078229    10.439565  27888.510714   34.192715  27956.896144  27820.125284   136.770860   30.761411  18.432442  22.814630  21.141387  False   True          False           False
36    1683554400000  27855.78000000  27882.14000000  27855.77000000  27882.14  27856.578  27870.601  27852.154  27871.023         False       False  26.840841  24.806502               0  19.493665  28.672233                     True                  False    5.987826     9.549217  27883.935714   29.896617  27943.728948  27824.142480   119.586468   43.477178  21.640393  21.618812  19.634851  False  False          False           False
37    1683554580000  27882.13000000  27887.83000000  27864.22000000  27864.23  27859.424  27868.902  27856.578  27870.601         False       False  29.198346  25.177617               0  26.840841  24.806502                    False                  False    5.203518     8.680077  27879.145714   26.953192  27933.052099  27825.239329   107.812770   40.010692  21.758716  20.578792  18.431429  False  False          False           False
38    1683554760000  27864.22000000  27879.29000000  27811.18000000  27819.53  27856.436  27861.492  27859.424  27868.902         False       False  25.629737  27.222975               0  29.198346  25.177617                    False                   True    0.963921     7.136846  27871.822143   28.291996  27928.406134  27815.238152   113.167983   36.063881  18.929599  28.028447  18.498938  False  False          False           False
39    1683554940000  27819.53000000  27819.53000000  27761.67000000  27770.60  27838.456  27848.766  27856.436  27861.492         False       False  13.093629  22.640571               1  25.629737  27.222975                    False                  False   -6.271934     4.455090  27860.480714   34.572003  27929.624721  27791.336707   138.288014   28.444999  16.917265  34.145324  19.587521  False  False          False           False
40    1683555120000  27770.60000000  27808.53000000  27755.16000000  27803.34  27827.968  27840.061  27838.456  27848.766         False       False  13.299745  17.341037               1  13.093629  22.640571                    False                  False   -9.257838     1.712505  27854.550714   36.837397  27928.225508  27780.875920   147.349588   42.271215  15.301439  32.049048  20.714802  False   True          False           False
41    1683555300000  27803.35000000  27804.99000000  27755.17000000  27769.04  27805.348  27830.963  27827.968  27840.061         False       False  13.818635  13.404003               1  13.299745  17.341037                     True                  False  -14.227901    -1.475577  27846.537857   42.374583  27931.287023  27761.788691   169.498333   28.188496  13.960930  29.241335  21.761563  False  False          False           False
42    1683555480000  27769.04000000  27825.03000000  27756.07000000  27822.31  27796.964  27828.194  27805.348  27830.963         False       False  25.222535  17.446971               0  13.818635  13.404003                    False                  False  -13.710226    -3.922506  27841.443571   40.524317  27922.492205  27760.394937   162.097268   43.518841  15.705023  25.863744  21.952762  False  False          False           False
43    1683555660000  27822.32000000  27850.69000000  27822.18000000  27843.94  27801.846  27829.141  27796.964  27828.194         False       False  35.162098  24.734422               0  25.222535  17.446971                    False                  False  -11.422927    -5.422591  27837.592143   37.173826  27911.939794  27763.244491   148.695303   42.464889  19.339109  24.598697  21.239745  False  False          False           False
44    1683555840000  27843.93000000  27843.94000000  27800.00000000  27812.38  27810.202  27824.329  27801.846  27829.141         False       False  46.557008  35.647214               0  35.162098  24.734422                    False                  False  -12.018315    -6.741736  27832.020000   34.393614  27900.807228  27763.232772   137.574456   40.294987  17.886996  26.541886  21.114072  False  False          False           False
45    1683556020000  27812.39000000  27819.28000000  27780.98000000  27782.73  27806.080  27817.024  27810.202  27824.329         False       False  40.375904  40.698337               0  46.557008  35.647214                    False                   True  -14.713069    -8.336002  27826.499286   35.730591  27897.960468  27755.038103   142.922365   42.700730  16.709269  28.064081  21.417399  False   True          False           False
46    1683556200000  27782.73000000  27807.27000000  27782.73000000  27799.18  27812.108  27808.728  27806.080  27817.024          True       False  32.091351  39.674754               0  40.375904  40.698337                    False                  False  -15.344422    -9.737686  27822.869286   35.740905  27894.351096  27751.387475   142.963621   56.507286  15.983115  26.844467  21.699060  False  False          False           False
47    1683556380000  27799.17000000  27811.11000000  27743.40000000  27761.53  27799.952  27798.458  27812.108  27808.728         False       False  22.171250  31.546168               0  32.091351  39.674754                    False                  False  -18.667625   -11.523674  27817.659286   39.080070  27895.819425  27739.499146   156.320279   40.688611  14.155220  30.417372  22.755173  False  False          False           False
48    1683556560000  27761.53000000  27761.54000000  27669.50000000  27735.27  27778.218  27790.032  27799.952  27798.458         False        True  25.285663  26.516088               0  22.171250  31.546168                    False                  False  -23.153353   -13.849610  27808.714286   42.685576  27894.085438  27723.343133   170.742305   42.199843  12.125253  37.569659  24.787034  False   True          False           False
49    1683556740000  27735.26000000  27860.00000000  27735.26000000  27859.99  27787.740  27798.971  27778.218  27790.032         False       False  43.308526  30.255146               0  25.285663  26.516088                     True                  False  -16.454783   -14.370644  27809.015000   43.055877  27895.126753  27722.903247   172.223507   56.543484  23.688258  31.067067  23.979101  False  False          False           False
50    1683556920000  27860.00000000  27877.21000000  27818.64000000  27846.69  27800.532  27803.306  27787.740  27798.971         False       False  66.176583  44.923591               0  43.308526  30.255146                    False                  False  -12.080065   -13.912528  27806.482857   39.303441  27885.089739  27727.875975   157.213764   50.491792  24.146600  28.566914  22.865275  False  False          False           False
51    1683557100000  27846.69000000  27876.64000000  27827.70000000  27850.47  27810.790  27811.449  27800.532  27803.306         False       False  84.889359  64.791489              -1  66.176583  44.923591                    False                  False   -8.213376   -12.772698  27805.500000   37.895096  27881.290193  27729.709807   151.580386   57.563242  22.516057  26.637881  21.831008  False  False          False           False
52    1683557280000  27850.48000000  27899.06000000  27835.49000000  27883.49  27835.182  27817.567  27810.790  27811.449          True       False  86.878959  79.314967              -1  84.889359  64.791489                    False                  False   -2.456245   -10.709407  27810.068571   43.200687  27896.469946  27723.667197   172.802748   69.742927  23.616665  24.338829  20.379215   True  False           True           False
53    1683557460000  27883.49000000  27929.87000000  27879.86000000  27903.00  27868.728  27823.473  27835.182  27817.567         False       False  89.719994  87.162771              -1  86.878959  79.314967                    False                  False    3.638672    -7.839792  27819.525714   48.109049  27915.743813  27723.307615   192.436198   70.101456  26.205301  22.680427  19.438588  False  False          False           False
54    1683557640000  27903.01000000  27980.00000000  27896.68000000  27950.01  27886.732  27837.236  27868.728  27823.473         False       False  91.079638  89.226197              -1  89.719994  87.162771                    False                  False   12.122511    -3.847331  27830.002143   59.040952  27948.084047  27711.920239   236.163808   85.216741  29.904838  20.209689  19.431974  False  False          False           False
55    1683557820000  27950.00000000  27977.64000000  27936.94000000  27970.53  27911.500  27856.016  27886.732  27837.236         False       False  92.323845  91.041159              -1  91.079638  89.226197                    False                  False   20.268168     0.975769  27844.394286   67.052026  27978.498338  27710.290233   268.208105   94.920950  28.283977  19.114311  19.425832  False  False          False           False
56    1683558000000  27970.53000000  28082.14000000  27970.53000000  28036.19  27948.644  27879.717  27911.500  27856.016         False       False  92.051950  91.818478              -1  92.323845  91.041159                    False                  False   31.656952     7.112006  27859.671429   83.885485  28027.442399  27691.900458   335.541940   93.441815  37.300348  16.476923  20.804101   True  False          False           False
57    1683558180000  28036.20000000  28040.00000000  27934.50000000  27961.72  27964.290  27899.736  27948.644  27879.717         False       False  85.543881  89.973226              -1  92.051950  91.818478                    False                   True   34.278399    12.545284  27868.084286   87.991974  28044.068233  27692.100338   351.967895   71.788461  32.706437  18.653744  21.272456  False  False          False           False
58    1683558360000  27961.72000000  27961.72000000  27918.61000000  27918.61  27967.412  27918.070  27964.290  27899.736         False       False  73.350459  83.648763               0  85.543881  89.973226                    False                  False   32.502627    16.536753  27875.672143   87.397174  28050.466492  27700.877794   349.588697   61.233103  31.024960  19.589708  21.366764  False  False          False           False
59    1683558540000  27918.61000000  27964.57000000  27918.61000000  27957.02  27968.814  27927.773  27967.412  27918.070         False       False  66.955054  75.283131               0  73.350459  83.648763                    False                  False   33.804998    19.990402  27888.121429   85.533127  28059.187682  27717.055175   342.132507   61.910007  29.641367  18.497851  21.494032  False  False          False           False
60    1683558720000  27957.02000000  27961.07000000  27920.00000000  27925.10  27959.728  27935.614  27968.814  27927.773         False       False  63.996866  68.100793               0  66.955054  75.283131                    False                  False   31.893808    22.371083  27897.115714   82.008996  28061.133707  27733.097721   328.035986   53.441296  28.132419  17.556184  21.612210  False  False          False           False
61    1683558900000  27925.11000000  27949.13000000  27886.34000000  27906.56  27933.802  27941.223  27959.728  27935.614         False        True  63.023459  64.658459               0  63.996866  68.100793                    False                  False   28.554000    23.607666  27907.475000   72.129415  28051.733830  27763.216170   288.517661   42.575949  25.956824  20.344162  20.934346  False  False          False           False
62    1683559080000  27906.56000000  27950.00000000  27885.11000000  27950.00  27931.458  27947.874  27933.802  27941.223         False       False  60.432780  62.484368               0  63.023459  64.658459                    False                  False   29.077238    24.701581  27922.812857   52.983886  28028.780629  27816.845085   211.935545   46.746950  23.899809  18.882151  20.276782  False  False          False           False
63    1683559260000  27950.00000000  28007.57000000  27949.99000000  27967.93  27941.322  27954.367  27931.458  27947.874         False       False  58.670758  60.708999               0  60.432780  62.484368                    False                  False   30.586132    25.878491  27930.522857   50.953543  28032.429943  27828.615771   203.814173   37.256366  29.255901  17.552882  20.614280  False  False          False           False
64    1683559440000  27967.93000000  27993.34000000  27926.62000000  27926.62  27935.242  27952.028  27941.322  27954.367         False       False  52.480072  57.194537               0  58.670758  60.708999                    False                  False   28.124369    26.327667  27936.232143   44.963547  28026.159237  27846.305049   179.854189   42.521094  26.893379  18.963980  20.376934  False  False          False           False
65    1683559620000  27926.62000000  27939.99000000  27904.32000000  27919.94  27934.210  27946.969  27935.242  27952.028         False       False  43.257627  51.469486               0  52.480072  57.194537                    False                  False   25.342255    26.130584  27941.194286   38.076781  28017.347847  27865.040724   152.307123   50.335469  25.698558  20.898980  19.657158  False  False          False           False
66    1683559800000  27919.94000000  27923.76000000  27873.03000000  27899.83  27932.864  27933.333  27934.210  27946.969         False       False  28.644185  41.460628               0  43.257627  51.469486                    False                  False   21.269518    25.158371  27942.361429   36.384786  28015.131001  27869.591856   145.539144   34.107709  24.061279  23.497143  18.337804  False  False          False           False
67    1683559980000  27899.82000000  27913.47000000  27858.97000000  27902.22  27923.308  27927.383  27932.864  27933.333         False       False  22.144955  31.348923               0  28.644185  41.460628                    False                  False   18.026895    23.732076  27942.305714   36.450233  28015.206180  27869.405248   145.800932   42.393617  22.409463  23.655109  17.221113  False  False          False           False
68    1683560160000  27902.22000000  27904.52000000  27869.73000000  27883.42  27906.406  27923.864  27923.308  27927.383         False       False  14.383947  21.724362               1  22.144955  31.348923                    False                  False   13.781229    21.741906  27937.549286   39.578057  28016.705400  27858.393171   158.312229   42.320457  21.399536  22.589045  16.184186  False  False          False           False
69    1683560340000  27883.41000000  27912.98000000  27883.41000000  27897.03  27900.488  27917.865  27906.406  27923.864         False       False  15.796627  17.441843               1  14.383947  21.724362                    False                  False   11.383499    19.670225  27932.299286   39.741186  28011.781657  27852.816914   158.964743   28.080775  21.685198  21.694129  15.029643  False  False          False           False
70    1683560520000  27897.02000000  27897.03000000  27857.34000000  27868.26  27890.152  27912.181  27900.488  27917.865         False       False  11.329453  13.836675               1  15.796627  17.441843                    False                  False    7.080166    17.152213  27920.304286   30.160001  27980.624287  27859.984284   120.640003   12.151591  20.510631  24.076820  14.527396  False  False          False           False
71    1683560700000  27868.26000000  27907.70000000  27864.53000000  27894.01  27888.988  27910.926  27890.152  27912.181         False       False  15.813941  14.313340               1  11.329453  13.836675                     True                  False    5.682055    14.858182  27915.467857   28.384431  27972.236719  27858.698996   113.537723   35.957282  20.761538  22.640391  13.798937  False  False          False           False
72    1683560880000  27894.00000000  27907.27000000  27885.17000000  27898.74  27888.292  27905.800  27888.988  27910.926         False       False  19.315101  15.486165               1  15.813941  14.313340                    False                  False    4.899238    12.866393  27914.048571   28.710135  27971.468841  27856.628302   114.840538   40.714786  20.100412  21.919435  13.122510  False  False          False           False
73    1683561060000  27898.74000000  27898.75000000  27864.67000000  27866.81  27884.970  27895.688  27888.292  27905.800         False       False  19.423551  18.184198               1  19.315101  15.486165                    False                  False    1.682965    10.629707  27907.605000   28.445898  27964.496795  27850.713205   113.783590   36.894745  19.090829  23.839770  12.975324  False  False          False           False
74    1683561240000  27866.81000000  27882.68000000  27861.63000000  27871.47  27879.858  27890.173  27884.970  27895.688         False       False  14.422330  17.720327               1  19.423551  18.184198                    False                   True   -0.484348     8.406896  27903.774286   29.500222  27962.774729  27844.773842   118.000887   38.011696  18.473628  23.535937  12.909256  False  False          False           False
75    1683561420000  27871.47000000  27897.74000000  27871.47000000  27887.58  27883.722  27886.937  27879.858  27890.173         False       False  11.946127  15.264003               1  14.422330  17.720327                    False                  False   -0.891737     6.547170  27902.418571   29.796984  27962.012540  27842.824603   119.187936   51.656579  20.091557  22.555874  12.399905  False  False          False           False
76    1683561600000  27887.58000000  27930.21000000  27884.49000000  27925.07  27889.934  27889.461  27883.722  27886.937          True       False  24.872973  17.080477               0  11.946127  15.264003                     True                  False    1.789901     5.595716  27900.637857   27.381753  27955.401363  27845.874352   109.527011   59.381692  23.778529  20.922914  11.970497  False  False          False           False
77    1683561780000  27925.06000000  27925.07000000  27875.01000000  27876.06  27885.398  27886.845  27889.934  27889.461         False        True  26.326015  21.048372               0  24.872973  17.080477                    False                  False   -0.039128     4.468747  27894.075714   20.038155  27934.152024  27853.999404    80.152620   52.298444  21.908304  20.766740  11.306534  False  False          False           False
78    1683561960000  27876.05000000  27893.50000000  27850.00000000  27851.93  27882.422  27883.696  27885.398  27886.845         False       False  20.331198  23.843395               0  26.326015  21.048372                    False                   True   -3.396583     2.895681  27888.740714   20.640735  27930.022184  27847.459245    82.562939   37.480662  20.406348  23.284649  10.969486  False  False          False           False
79    1683562140000  27851.93000000  27864.77000000  27833.58000000  27843.14  27876.756  27878.307  27882.422  27883.696         False       False   8.600932  18.419382               1  20.331198  23.843395                    False                  False   -6.689556     0.978634  27883.255000   21.879470  27927.013941  27839.496059    87.517882   33.848478  19.380407  24.760761  11.056592  False  False          False           False
80    1683562320000  27843.15000000  27860.00000000  27833.76000000  27859.99  27871.238  27877.480  27876.756  27878.307         False       False  13.123049  14.018393               1   8.600932  18.419382                    False                  False   -7.849127    -0.786918  27880.409286   22.147065  27924.703416  27836.115156    88.588260   47.828579  18.536085  23.682040  11.137476  False  False          False           False
81    1683562500000  27860.00000000  27867.16000000  27837.22000000  27848.28  27855.880  27872.907  27871.238  27877.480         False       False  17.479044  13.067675               1  13.123049  14.018393                     True                  False   -9.602305    -2.549996  27876.556429   22.744675  27922.045778  27831.067079    90.978699   42.933756  18.809375  22.478698  10.976737  False  False          False           False
82    1683562680000  27848.28000000  27866.81000000  27838.50000000  27866.80  27854.028  27869.713  27855.880  27872.907         False       False  25.640760  18.747618               0  17.479044  13.067675                    False                  False   -9.389071    -3.917811  27875.369286   22.792563  27920.954411  27829.784160    91.170251   43.759760  17.884021  21.372827  10.827479  False  False          False           False
83    1683562860000  27866.81000000  27886.79000000  27865.48000000  27885.56  27860.754  27871.588  27854.028  27869.713         False       False  34.461347  25.860384               0  25.640760  18.747618                    False                  False   -7.618485    -4.657946  27874.550000   22.151192  27918.852383  27830.247617    88.604767   36.631251  20.793905  20.553154  10.095678  False  False          False           False
84    1683563040000  27885.56000000  27909.42000000  27879.48000000  27906.78  27873.482  27875.119  27860.754  27871.588         False       False  54.641416  38.247841               0  34.461347  25.860384                    False                  False   -4.451689    -4.616694  27877.301429   23.651317  27924.604063  27829.998794    94.605269   62.802134  23.798878  19.425923  10.097185  False  False          False           False
85    1683563220000  27906.79000000  27908.89000000  27892.73000000  27896.33  27880.750  27875.994  27873.482  27875.119          True       False  64.828038  51.310267               0  54.641416  38.247841                    False                  False   -2.753469    -4.244049  27877.467143   23.785141  27925.037425  27829.896860    95.140565   70.884290  23.063626  18.825771  10.098584  False  False          False           False
86    1683563400000  27896.32000000  27896.33000000  27876.39000000  27892.68  27889.630  27872.755  27880.750  27875.994         False       False  67.284142  62.251199               0  64.828038  51.310267                    False                  False   -1.682744    -3.731788  27877.034286   23.420572  27923.875430  27830.193141    93.682290   74.485963  22.154125  21.314873   9.515163  False  False          False           False
87    1683563580000  27892.68000000  27892.68000000  27849.00000000  27849.01  27886.072  27870.050  27889.630  27872.755         False       False  47.355894  59.822691               0  67.284142  62.251199                    False                   True   -4.308327    -3.847096  27875.762857   24.477611  27924.718080  27826.807635    97.910445   45.710267  20.268565  24.837719   9.559062  False  False          False           False
88    1683563760000  27849.01000000  27898.08000000  27842.26000000  27898.07  27888.574  27874.664  27886.072  27870.050         False       False  47.956121  54.198719               0  47.355894  59.822691                    False                  False   -2.402691    -3.558215  27877.662857   25.142111  27927.947080  27827.378635   100.568445   65.057763  18.143383  23.499484   9.794985  False  False          False           False
89    1683563940000  27898.08000000  27919.42000000  27891.02000000  27895.87  27886.392  27879.937  27888.574  27874.664         False       False  49.056539  48.122851               0  47.956121  54.198719                     True                  False   -1.057790    -3.058130  27878.255000   25.488876  27929.232752  27827.277248   101.955504   59.754379  21.239962  22.222795   9.256867  False  False          False           False
90    1683564120000  27895.87000000  27901.79000000  27852.16000000  27900.38  27887.202  27883.976  27886.392  27879.937         False       False  68.071645  55.028102               0  49.056539  48.122851                    False                  False    0.367735    -2.372957  27876.491429   22.702432  27921.896292  27831.086565    90.809726   55.498664  19.269749  27.424448   9.843094  False  False          False           False
91    1683564300000  27900.37000000  27900.98000000  27887.75000000  27890.05  27886.676  27888.153  27887.202  27883.976         False        True  67.753669  61.627284               0  68.071645  55.028102                    False                  False    0.656363    -1.767093  27877.490714   22.988080  27923.466875  27831.514554    91.952321   43.246952  18.769919  26.713097  10.387449  False  False          False           False
92    1683564480000  27890.05000000  27919.36000000  27881.20000000  27906.66  27898.206  27892.139  27886.676  27888.153          True       False  74.644587  70.156634               0  67.753669  61.627284                    False                  False    2.200030    -0.973668  27881.400000   22.960528  27927.321055  27835.478945    91.842111   53.972160  20.961763  24.721276  10.233314  False  False          False           False
93    1683564660000  27906.67000000  27908.00000000  27852.46000000  27859.15  27890.422  27889.498  27898.206  27892.139         False       False  60.186919  67.528392               0  74.644587  70.156634                    False                   True   -0.405587    -0.860052  27882.543571   21.242813  27925.029197  27840.057946    84.971250   40.358848  18.768288  27.549242  10.856517  False  False          False           False
94    1683564840000  27859.15000000  27886.23000000  27849.33000000  27886.23  27888.494  27887.443  27890.422  27889.498         False       False  58.132815  64.321440               0  60.186919  67.528392                    False                  False   -0.282176    -0.744477  27884.417857   20.233421  27924.884698  27843.951016    80.933683   61.830896  17.460977  26.221135  11.513505  False  False          False           False
95    1683565020000  27886.22000000  27893.90000000  27862.83000000  27867.20  27881.858  27884.530  27888.494  27887.443         False        True  41.576813  53.298849               0  58.132815  64.321440                    False                  False   -1.700332    -0.935648  27885.769286   18.159608  27922.088502  27849.450069    72.638434   37.872240  17.890222  24.663356  11.828020  False  False          False           False
96    1683565200000  27867.21000000  27873.00000000  27800.00000000  27813.36  27866.520  27876.598  27881.858  27884.530         False       False  35.425802  45.045143               0  41.576813  53.298849                    False                  False   -7.086975    -2.165913  27881.952143   26.262449  27934.477040  27829.427246   105.049794   26.940920  15.552369  32.687637  13.520366  False  False          False           False
97    1683565380000  27813.36000000  27859.93000000  27813.35000000  27831.10  27851.408  27874.807  27866.520  27876.598         False       False  24.232358  33.744991               0  35.425802  45.045143                    False                  False   -9.811360    -3.695003  27878.062143   29.518423  27937.098989  27819.025296   118.073693   31.971479  14.270884  29.994239  15.091830  False  False          False           False
98    1683565560000  27831.10000000  27863.95000000  27831.09000000  27863.94  27852.366  27871.394  27851.408  27874.807         False       False  30.257355  29.971838               0  24.232358  33.744991                     True                  False   -9.214324    -4.798867  27875.002143   28.515872  27932.033886  27817.970399   114.063487   43.918006  14.150871  28.227232  16.386422  False  False          False           False
99    1683565740000  27863.94000000  27883.96000000  27860.00000000  27877.55  27850.630  27869.562  27852.366  27871.394         False       False  48.174510  34.221408               0  30.257355  29.971838                    False                  False   -7.555856    -5.350265  27873.660714   27.869802  27929.400318  27817.921110   111.479208   43.123081  17.217735  26.979180  16.793553  False  False          False           False
100   1683565920000  27877.55000000  27888.95000000  27872.62000000  27888.94  27854.978  27868.418  27850.630  27869.562         False       False  64.319210  47.583692               0  48.174510  34.221408                    False                  False   -5.261776    -5.332567  27873.393571   27.690821  27928.775214  27818.011929   110.763285   58.485729  17.637030  26.131157  16.980234  False  False          False           False
101   1683566100000  27888.95000000  27888.95000000  27865.54000000  27878.09  27867.924  27867.222  27854.978  27868.418          True       False  68.268855  60.254192               0  64.319210  47.583692                    False                  False   -4.269984    -5.120050  27875.470714   26.797323  27929.065361  27821.876067   107.189294   47.445072  16.820777  26.321478  17.340346  False  False          False           False
